T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      1.0000000     -1.9959720    0.032158911    0.019947619   0.0039987808     0.99866101
      1.0000000     -1.9959769    0.032120420    0.020009496   0.0039940325     0.99866261
      1.0000000     -1.9959840    0.032063298    0.018651036   0.0039872492     0.99866494
      1.0000000     -1.9959870    0.032039419    0.019269469   0.0039807929     0.99866652
      1.0000000     -1.9959829    0.032071924    0.019341324   0.0039849315     0.99866515
      1.0000000     -1.9959777    0.032113584    0.018483724   0.0039896292     0.99866349
      1.0000000     -1.9959778    0.032113065    0.018220760   0.0039864280     0.99866404
      1.0000000     -1.9959813    0.032084673    0.018646064   0.0039841249     0.99866501
      1.0000000     -1.9959791    0.032102770    0.016556541   0.0039821150     0.99866497
      1.0000000     -1.9959843    0.032060716    0.016835797   0.0039746327     0.99866710
      1.0000000     -1.9959884    0.032028115    0.018438295   0.0039694995     0.99866864
      1.0000000     -1.9959833    0.032069182    0.017005620   0.0039758865     0.99866671
      1.0000000     -1.9959805    0.032091695    0.016685920   0.0039785119     0.99866580
      1.0000000     -1.9959794    0.032100381    0.015807880   0.0039811252     0.99866519
      1.0000000     -1.9959806    0.032090805    0.015918857   0.0039825869     0.99866514
      1.0000000     -1.9959783    0.032108525    0.016279345   0.0039857405     0.99866425
      1.0000000     -1.9959818    0.032080871    0.018263920   0.0039826475     0.99866534
      1.0000000     -1.9959830    0.032071432    0.019755949   0.0039823957     0.99866558
      1.0000000     -1.9959859    0.032048542    0.021571328   0.0039813024     0.99866624
