T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      2.4000000     -1.2373384      1.4091224 -0.00047856395      8.8135187     0.45465106
      2.4000000     -1.2372953      1.4088744  0.00018480058      8.8111002     0.45454472
      2.4000000     -1.2372809      1.4089649  0.00034618103      8.8100282     0.45453312
      2.4000000     -1.2373004      1.4088137   0.0010753657      8.8063675     0.45462865
      2.4000000     -1.2372287      1.4088210  5.2227273E-05      8.8094561     0.45445129
      2.4000000     -1.2371413      1.4084534 -0.00028135593      8.8075122     0.45429350
      2.4000000     -1.2371413      1.4084670 -0.00082723596      8.8043370     0.45436263
      2.4000000     -1.2371514      1.4090289 -0.00070163687      8.8077670     0.45435501
      2.4000000     -1.2371984      1.4091949  -0.0012629889      8.8065473     0.45447774
      2.4000000     -1.2371949      1.4092874  -0.0010594088      8.8079189     0.45442323
      2.4000000     -1.2371923      1.4094222  -0.0014359396      8.8068676     0.45445361
      2.4000000     -1.2371625      1.4095772  -0.0014069973      8.8085005     0.45436549
      2.4000000     -1.2371222      1.4095337  -0.0011150652      8.8081877     0.45426862
      2.4000000     -1.2370252      1.4095950 -0.00044416757      8.8098285     0.45406299
      2.4000000     -1.2370883      1.4091814 -0.00070365323      8.8016050     0.45426773
      2.4000000     -1.2370721      1.4088225  -0.0020013182      8.7989021     0.45428674
      2.4000000     -1.2370752      1.4086245  -0.0032353218      8.7965459     0.45432255
      2.4000000     -1.2370885      1.4085024  -0.0039847434      8.7924060     0.45441025
      2.4000000     -1.2371243      1.4085121  -0.0036404053      8.7896384     0.45451336
      2.4000000     -1.2371113      1.4083486  -0.0026263743      8.7878590     0.45453610
      2.4000000     -1.2370712      1.4086036  -0.0030624375      8.7912311     0.45442200
      2.4000000     -1.2369680      1.4084006  -0.0029763135      8.7941054     0.45417058
      2.4000000     -1.2370027      1.4087222  -0.0032952423      8.7922315     0.45430354
      2.4000000     -1.2369408      1.4084113  -0.0032981077      8.7940906     0.45416345
      2.4000000     -1.2368887      1.4086487  -0.0038025281      8.7953828     0.45406312
      2.4000000     -1.2369157      1.4089310  -0.0036922462      8.7965412     0.45414201
      2.4000000     -1.2368913      1.4087968  -0.0050438561      8.7986713     0.45403633
      2.4000000     -1.2368979      1.4091819  -0.0053624598      8.8027693     0.45398091
      2.4000000     -1.2369481      1.4092676  -0.0058796300      8.8018243     0.45409600
      2.4000000     -1.2369884      1.4091011  -0.0053006194      8.8011485     0.45420224
      2.4000000     -1.2369895      1.4087503  -0.0053474282      8.8006745     0.45415563
      2.4000000     -1.2370534      1.4089516  -0.0044524729      8.7988937     0.45431375
      2.4000000     -1.2370433      1.4090326  -0.0052110907      8.7977822     0.45430512
      2.4000000     -1.2370798      1.4093692  -0.0046375659      8.7989460     0.45436036
      2.4000000     -1.2370314      1.4091196  -0.0040607937      8.8015024     0.45421437
      2.4000000     -1.2371016      1.4095850  -0.0038458188      8.8031814     0.45433859
      2.4000000     -1.2370926      1.4090931  -0.0029290721      8.8035689     0.45428590
      2.4000000     -1.2370973      1.4089241  -0.0031492297      8.8009956     0.45435418
      2.4000000     -1.2371681      1.4092373  -0.0030540786      8.8001978     0.45453407
      2.4000000     -1.2371125      1.4092130  -0.0025225687      8.8002791     0.45442546
      2.4000000     -1.2370657      1.4088650  -0.0019896439      8.8004454     0.45429826
      2.4000000     -1.2371594      1.4087604  -0.0025156948      8.7975907     0.45449112
      2.4000000     -1.2370659      1.4081690  -0.0023135514      8.7976806     0.45426788
      2.4000000     -1.2370064      1.4083011  -0.0024432860      8.7987736     0.45416376
      2.4000000     -1.2370481      1.4086259  -0.0032181273      8.7976454     0.45426985
      2.4000000     -1.2370925      1.4088959  -0.0033175922      8.7989925     0.45435663
      2.4000000     -1.2371636      1.4092509  -0.0035154954      8.7973256     0.45451727
      2.4000000     -1.2372116      1.4088736  -0.0031569703      8.7935851     0.45460668
      2.4000000     -1.2372507      1.4085404  -0.0033314818      8.7945481     0.45464751
      2.4000000     -1.2372358      1.4083438  -0.0040328145      8.7927432     0.45462677
      2.4000000     -1.2371901      1.4083671  -0.0035649234      8.7961606     0.45450301
      2.4000000     -1.2371542      1.4081905  -0.0029680045      8.7975721     0.45440678
      2.4000000     -1.2372299      1.4087562  -0.0031948304      8.7995773     0.45453757
      2.4000000     -1.2372624      1.4089396  -0.0041696578      8.8006804     0.45460819
      2.4000000     -1.2373056      1.4092381  -0.0043679447      8.8004569     0.45472062
      2.4000000     -1.2372654      1.4091298  -0.0047824581      8.8025493     0.45462940
      2.4000000     -1.2372465      1.4090976  -0.0046620987      8.8043056     0.45457622
      2.4000000     -1.2372903      1.4091552  -0.0049795502      8.8031259     0.45468567
      2.4000000     -1.2373214      1.4091605  -0.0053506478      8.8048074     0.45470814
      2.4000000     -1.2373294      1.4091966  -0.0052116710      8.8063460     0.45471838
      2.4000000     -1.2372627      1.4092261  -0.0045734073      8.8076886     0.45459063
      2.4000000     -1.2372866      1.4091765  -0.0046906116      8.8065239     0.45465544
      2.4000000     -1.2372143      1.4089840  -0.0040677308      8.8090969     0.45444882
      2.4000000     -1.2371167      1.4086409  -0.0043710362      8.8101525     0.45423427
      2.4000000     -1.2371205      1.4088154  -0.0045483962      8.8123522     0.45422951
      2.4000000     -1.2371230      1.4089931  -0.0045398565      8.8136525     0.45425126
      2.4000000     -1.2371420      1.4087613  -0.0045978130      8.8082538     0.45434299
      2.4000000     -1.2372110      1.4087159  -0.0045558556      8.8061711     0.45452364
      2.4000000     -1.2372445      1.4087266  -0.0043650958      8.8035297     0.45460335
      2.4000000     -1.2372977      1.4090716  -0.0039888465      8.8036843     0.45475087
      2.4000000     -1.2372566      1.4091797  -0.0044910103      8.8055095     0.45466932
      2.4000000     -1.2373007      1.4092133  -0.0042587551      8.8045008     0.45477061
      2.4000000     -1.2372730      1.4094896  -0.0041777828      8.8056678     0.45471902
      2.4000000     -1.2371690      1.4092099  -0.0040808490      8.8073964     0.45448423
      2.4000000     -1.2371764      1.4089804  -0.0046466768      8.8070684     0.45448274
      2.4000000     -1.2371385      1.4087281  -0.0047691194      8.8073270     0.45438939
      2.4000000     -1.2371113      1.4091771  -0.0048821129      8.8116071     0.45427307
      2.4000000     -1.2370823      1.4088429  -0.0053125863      8.8116277     0.45422761
      2.4000000     -1.2371154      1.4084251  -0.0051458840      8.8054174     0.45437516
      2.4000000     -1.2371421      1.4086940  -0.0049952371      8.8061508     0.45442455
      2.4000000     -1.2370953      1.4086608  -0.0053747817      8.8048833     0.45436560
      2.4000000     -1.2370764      1.4089926  -0.0047683715      8.8080472     0.45430832
      2.4000000     -1.2370840      1.4088076  -0.0045535276      8.8051420     0.45437797
      2.4000000     -1.2370203      1.4090225  -0.0046235882      8.8073061     0.45426295
      2.4000000     -1.2370390      1.4092100  -0.0048905781      8.8053873     0.45433798
      2.4000000     -1.2370381      1.4091450  -0.0041970253      8.8043184     0.45435446
